7812310963[0-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812310963[6-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231096[4-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231097XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231098[0-4]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812310985[0-3];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812310985[5-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231098[6-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231099XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812311XXXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123120XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123121[0-2]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231213[0-3]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312134[0-8];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231213[5-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123121[4-7]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231218[0-3]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312184[0-3];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312184[5-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231218[5-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231219[0-2]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312193[0-3];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312193[5-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231219[4-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123122[0-6]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312270X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312271[0-1];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312271[3-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231227[2-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123122[8-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123123[0-2]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231233[0-1]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312332[0-8];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231233[3-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123123[4-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123124[0-2]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231243[0-7]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312438[0-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312438[6-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312439X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123124[4-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812312[5-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812313032[0-4];rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
7812313034[5-9];rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
781231303[5-6]X;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
7812313039X;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
781231307[2-6]X;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
7812313083[7-9];rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
781231308[4-6]X;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
7812313089[0-6];rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
7812313354X;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
7812313389X;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
78123138[3-5]XX;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
78123140XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123141[0-2]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314130[0-7];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123141309;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231413[1-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123141[4-5]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231416[0-1]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314162[0-3];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314162[5-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314163X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123141640;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314164[2-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231416[5-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123141[7-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231420XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314210X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314211[0-6];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314211[8-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231421[2-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123142[2-6]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231427[0-6]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314277[0-2];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314277[4-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231427[8-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314280X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314281[0-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314281[6-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314282X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314283[0-2];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314283[4-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314284[0-1];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314284[3-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231428[5-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314290X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314291[0-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314291[6-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231429[2-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123143[0-8]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231439[0-4]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314395[0-7];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123143959;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231439[6-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123144[0-4]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231445[0-6]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314457[0-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314457[6-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231445[8-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123144[6-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123145[0-2]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231453[0-1]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314532[0-3];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314532[5-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231453[3-8]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314539[0-3];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314539[5-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231454XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231455[0-7]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314558[0-6];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314558[8-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314559X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231456XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314570X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314571[0-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314571[6-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231457[2-5]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314576[0-5];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314576[7-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231457[7-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123145[8-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123146XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231470[0-3]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314704[0-7];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123147049;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231470[5-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123147[1-4]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231475[0-1]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314752[0-5];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314752[7-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231475[3-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231476[0-8]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314769[0-6];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314769[8-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123147[7-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812314[8-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315[0-1]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123152[0-4]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315250[0-6];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315250[8-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231525[1-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123152[6-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123153[0-3]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231534[0-5]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315346[0-1];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315346[3-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231534[7-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123153[5-8]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231539[0-7]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315398[1-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315399X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123154XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123155[0-4]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123155500;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315550[2-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231555[1-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123155[6-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123156[0-1]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231562[0-7]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315628[0-2];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315628[4-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315629X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123156[3-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812315[7-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123160XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123161[0-1]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812316120[0-3];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812316120[5-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231612[1-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123161[3-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812316[2-5]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123166[0-7]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231668[0-7]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123166880;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812316688[2-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812316689X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231669XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812316[7-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812317[0-8]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231790XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812317910[0-8];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781231791[1-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123179[2-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123182XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123186XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812318[8-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123193[1-2]XX;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
781231934XX;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
781231937XX;rostel_spb_gor;междугородной и международной электрической связи "Ростелеком;Санкт - Петербург;0.0045
7812333424[0-1];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812333424[3-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812333424[6-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812336160X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812336180X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781233733[5-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123373[4-6]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781233737[0-2]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781233737[4-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123373[8-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781233740[1-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123374[1-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812340[0-4]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234050XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123405[1-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812340[6-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812341XXXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812342[0-5]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123426[0-3]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123426[5-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812342[7-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812343[0-4]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123435[0-4]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812343[6-8]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123439[0-8]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234399[0-4]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812343995[0-4];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234[4-5]XXXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812346[0-4]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812347[0-3]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123474[0-3]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234744[0-5]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812347446[0-5];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123474[6-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123475XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123476[0-1]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234762[0-4]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812347625[0-5];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812347625[7-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234762[6-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123476[3-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123478[0-3]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234785XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123479[0-7]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781234[8-9]XXXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812350[0-5]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123506[0-7]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812350680X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812350681[0-7];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123506819;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235068[2-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235069XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812350[7-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812351[0-4]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123515[0-5]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235156[0-8]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123515690;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812351569[2-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123515[7-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235160XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235161[0-4]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812351615[0-5];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812351615[7-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235161[6-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123516[2-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812351[7-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812352XXXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812355[0-3]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235540[0-5]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812355406[0-8];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235540[7-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235541X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812355411[1-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235541[2-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123554[2-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812355[5-8]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235590XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123559[2-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356[0-1]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123562[0-1]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235622[0-6]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356227[0-1];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356227[3-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235622[8-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123562[3-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123563[0-6]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235637[0-8]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123563790;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356379[2-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123563[8-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123564[0-4]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356450X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356451[0-8];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356452[1-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781235645[3-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123564[6-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812356[5-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123600XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123601[0-1]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236012[0-6]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123601270;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812360127[2-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236012[8-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123601[3-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123602[0-3]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236024[0-4]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812360245[0-5];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812360245[7-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236024[6-7]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812360248[0-7];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123602489;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812360249X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123602[5-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812360[3-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812361XXXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362[0-2]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123623[0-7]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236238[0-8]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362389[0-1];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362389[3-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236239XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362[4-7]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236280[0-1]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362802[0-2];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362802[4-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236280[3-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123628[1-6]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362870[0-2];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812362870[4-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236287[1-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123628[8-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123629XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123635XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123638[0-5]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123638[8-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123639XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812364[0-1]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123642[0-3]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236424[0-3]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812364244[2-9];rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
781236424[5-9]X;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
78123642[5-9]XX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
7812364[3-9]XXX;rostel_spb_gor;Ростелеком;Санкт - Петербург;0.0045
